symbol,date,open,high,low,close,volume,adj_close
ACU,2016-05-20,17.75,17.90,17.59,17.82,7000,17.82
ACU,2016-05-19,17.52,17.52,17.52,17.52,300,17.52
XXII,2016-05-20,0.83,0.83,0.77,0.771,269400,0.771
XXII,2016-05-19,0.84,0.84,0.75,0.795,407900,0.795
IAF,2016-05-20,5.70,5.74,5.70,5.71,74100,5.71
IAF,2016-05-19,5.74,5.74,5.67,5.70,83500,5.70
ISL,2016-05-20,16.52,16.530001,16.10,16.190001,8100,16.190001
ISL,2016-05-19,16.73,16.73,16.60,16.690001,6400,16.690001
IF,2016-05-20,5.72,5.76,5.66,5.66,50000,5.66
IF,2016-05-19,5.75,5.75,5.55,5.71,1900,5.71
FAX,2016-05-20,4.85,4.90,4.85,4.89,424000,4.89
FAX,2016-05-19,4.88,4.90,4.83,4.85,462400,4.85
AIII,2016-05-20,1.49,1.49,1.49,1.49,000,1.49
AIII,2016-05-19,1.48,1.49,1.48,1.49,4800,1.49
ATNM,2016-05-20,1.64,1.73,1.62,1.71,196400,1.71
ATNM,2016-05-19,1.66,1.71,1.60,1.63,232000,1.63
ACY,2016-05-20,9.35,9.35,9.35,9.35,000,9.35
ACY,2016-05-19,9.40,9.46,8.94,9.35,1400,9.35
WGA,2016-05-20,0.33,0.33,0.31,0.33,5700,0.33
WGA,2016-05-19,0.33,0.33,0.32,0.33,7800,0.33
AE,2016-05-20,38.740002,39.470001,37.599998,39.470001,1300,39.470001
AE,2016-05-19,38.299999,38.299999,38.299999,38.299999,300,38.299999
ADK,2016-05-20,1.97,2.01,1.95,1.98,15400,1.98
ADK,2016-05-19,2.07,2.08,2.00,2.00,3200,2.00
AXU,2016-05-20,1.26,1.28,1.20,1.22,506100,1.22
AXU,2016-05-19,1.18,1.24,1.12,1.23,1254200,1.23
CH,2016-05-20,6.03,6.08,6.02,6.08,8200,6.08
CH,2016-05-19,6.07,6.07,5.96,5.97,27800,5.97
AIRI,2016-05-20,5.04,5.23,5.00,5.00,4900,5.00
AIRI,2016-05-19,5.20,5.20,5.03,5.03,800,5.03
FCO,2016-05-20,8.32,8.33,8.21,8.25,43100,8.25
FCO,2016-05-19,8.49,8.49,8.31,8.33,30000,8.33
AAU,2016-05-20,1.13,1.13,1.06,1.08,176400,1.08
AAU,2016-05-19,1.10,1.13,1.05,1.10,395800,1.10
DIT,2016-05-20,85.00,85.989998,84.50,85.989998,800,85.989998
DIT,2016-05-19,85.629997,85.629997,85.629997,85.629997,300,85.629997
