symbol,date,open,high,low,close,volume,adj_close
IAF,2016-01-28,5.02,5.06,5.00,5.06,24400,5.06
IAF,2016-01-27,4.95,4.99,4.93,4.94,64700,4.94
FAX,2016-01-28,4.47,4.48,4.44,4.45,576300,4.45
FAX,2016-01-27,4.41,4.44,4.36,4.43,670500,4.43
CH,2016-01-28,5.32,5.68,5.32,5.45,60100,5.45
CH,2016-01-27,5.21,5.47,5.21,5.29,135500,5.29
ISL,2016-01-28,16.030001,16.030001,16.030001,16.030001,000,16.030001
ISL,2016-01-27,16.00,16.07,16.00,16.030001,3100,16.030001
ACU,2016-01-28,14.60,14.60,14.09,14.40,6400,14.40
ACU,2016-01-27,14.42,14.54,14.29,14.51,8200,14.51
FCO,2016-01-28,7.37,7.43,7.37,7.40,21700,7.40
FCO,2016-01-27,7.25,7.36,7.25,7.30,23300,7.30
IF,2016-01-28,5.23,5.29,5.18,5.27,11900,5.27
IF,2016-01-27,5.21,5.26,5.21,5.23,6800,5.23
AIII,2016-01-28,1.23,1.23,1.23,1.23,000,1.23
AIII,2016-01-27,1.23,1.23,1.23,1.23,200,1.23
ATNM,2016-01-28,2.22,2.22,2.09,2.14,185900,2.14
ATNM,2016-01-27,2.20,2.24,2.10,2.19,250600,2.19
ADK,2016-01-28,2.19,2.19,2.10,2.14,20800,2.14
ADK,2016-01-27,2.00,2.10,1.99,2.07,72100,2.07
AE,2016-01-28,34.150002,34.150002,33.189999,33.189999,1600,33.189999
AE,2016-01-27,33.720001,34.099998,33.02,33.02,1700,33.02
XXII,2016-01-28,1.37,1.38,1.22,1.26,493300,1.26
XXII,2016-01-27,1.36,1.39,1.26,1.31,628400,1.31
WGA,2016-01-28,0.45,0.46,0.45,0.46,2800,0.46
WGA,2016-01-27,0.45,0.45,0.45,0.45,2000,0.45
AAU,2016-01-28,0.61,0.62,0.58,0.58,184200,0.58
AAU,2016-01-27,0.60,0.64,0.60,0.64,113500,0.64
APT,2016-01-28,1.70,1.77,1.70,1.74,57100,1.74
APT,2016-01-27,1.64,1.72,1.64,1.70,52400,1.70
AIRI,2016-01-28,7.14,7.30,7.14,7.25,1800,7.25
AIRI,2016-01-27,7.11,7.24,7.11,7.12,900,7.12
ACY,2016-01-28,10.83,11.00,10.83,11.00,200,11.00
ACY,2016-01-27,10.87,10.87,10.87,10.87,000,10.87
AXU,2016-01-28,0.40,0.40,0.35,0.36,371600,0.36
AXU,2016-01-27,0.39,0.40,0.38,0.39,199400,0.39
AAMC,2016-01-28,16.200001,17.32,15.63,15.65,44700,15.65
AAMC,2016-01-27,16.959999,17.40,15.20,16.35,76300,16.35
