symbol,date,open,high,low,close,volume,adj_close
CH,2016-02-19,5.59,5.60,5.56,5.59,8800,5.59
CH,2016-02-18,5.62,5.62,5.56,5.57,32600,5.57
ISL,2016-02-19,16.50,16.50,16.120001,16.280001,7100,16.280001
ISL,2016-02-18,16.33,16.33,16.33,16.33,300,16.33
ACU,2016-02-19,15.12,15.16,15.00,15.00,1100,15.00
ACU,2016-02-18,15.56,15.63,15.16,15.16,1600,15.16
IF,2016-02-19,5.50,5.53,5.48,5.52,8700,5.52
IF,2016-02-18,5.72,5.72,5.55,5.55,3200,5.55
IAF,2016-02-19,5.11,5.11,5.01,5.07,32700,5.07
IAF,2016-02-18,5.11,5.11,5.04,5.09,37300,5.09
FAX,2016-02-19,4.50,4.51,4.49,4.51,361300,4.51
FAX,2016-02-18,4.50,4.53,4.49,4.52,290800,4.52
ATNM,2016-02-19,2.10,2.23,2.06,2.08,262600,2.08
ATNM,2016-02-18,2.12,2.21,1.97,2.20,344400,2.20
AIII,2016-02-19,1.21,1.21,1.21,1.21,000,1.21
AIII,2016-02-18,1.21,1.21,1.21,1.21,1400,1.21
XXII,2016-02-19,1.10,1.11,0.96,0.99,543100,0.99
XXII,2016-02-18,1.05,1.08,1.00,1.08,463600,1.08
AE,2016-02-19,31.85,33.619999,31.85,32.490002,4000,32.490002
AE,2016-02-18,32.25,32.77,31.48,31.780001,2900,31.780001
ADK,2016-02-19,2.19,2.20,2.10,2.10,11600,2.10
ADK,2016-02-18,2.22,2.24,2.10,2.13,131500,2.13
FCO,2016-02-19,7.58,7.62,7.52,7.62,10400,7.62
FCO,2016-02-18,7.53,7.62,7.53,7.55,13400,7.55
WGA,2016-02-19,0.40,0.42,0.40,0.42,6800,0.42
WGA,2016-02-18,0.40,0.40,0.40,0.40,000,0.40
ACY,2016-02-19,11.98,12.22,11.98,11.98,1400,11.98
ACY,2016-02-18,12.14,12.14,12.14,12.14,300,12.14
AAU,2016-02-19,0.74,0.80,0.74,0.78,288000,0.78
AAU,2016-02-18,0.72,0.74,0.71,0.74,150800,0.74
APT,2016-02-19,1.68,1.69,1.62,1.62,27500,1.62
APT,2016-02-18,1.67,1.71,1.64,1.64,44100,1.64
AIRI,2016-02-19,6.14,6.24,6.00,6.20,16600,6.20
AIRI,2016-02-18,6.19,6.30,6.12,6.12,11600,6.12
AXU,2016-02-19,0.80,0.82,0.68,0.76,529400,0.76
AXU,2016-02-18,0.70,0.83,0.67,0.78,676100,0.78
AAMC,2016-02-19,18.15,19.00,17.35,18.950001,13200,18.950001
AAMC,2016-02-18,17.889999,19.34,17.08,17.60,52600,17.60
DIT,2016-02-19,77.949997,77.989998,77.949997,77.989998,2100,77.989998
DIT,2016-02-18,77.949997,77.949997,77.949997,77.949997,600,77.949997
ADGE,2016-02-19,0.36,0.37,0.32,0.32,18100,0.32
ADGE,2016-02-18,0.34,0.35,0.32,0.34,7800,0.34
AFCO,2016-02-19,5.62,5.75,5.56,5.60,18200,5.60
AFCO,2016-02-18,5.62,5.73,5.50,5.69,45400,5.69
ALN,2016-02-19,1.10,1.10,1.10,1.10,000,1.10
ALN,2016-02-18,1.10,1.10,1.10,1.10,300,1.10
AMS,2016-02-19,1.90,1.90,1.83,1.83,3500,1.83
AMS,2016-02-18,1.76,1.76,1.76,1.76,000,1.76
AMPE,2016-02-19,2.11,2.22,2.10,2.22,58800,2.22
AMPE,2016-02-18,2.23,2.23,2.02,2.15,118500,2.15
AXN,2016-02-19,0.79,0.79,0.74,0.77,33200,0.77
AXN,2016-02-18,0.80,0.80,0.74,0.74,32200,0.74
AINC,2016-02-19,39.75,39.75,39.00,39.650002,1100,39.650002
AINC,2016-02-18,39.439999,39.439999,39.00,39.400002,800,39.400002
AMCO,2016-02-19,0.23,0.33,0.23,0.27,338000,0.27
AMCO,2016-02-18,0.26,0.26,0.23,0.23,56300,0.23
AWX,2016-02-19,1.80,1.81,1.80,1.81,700,1.81
AWX,2016-02-18,1.75,1.77,1.75,1.75,900,1.75
AKG,2016-02-19,1.96,1.98,1.91,1.98,132400,1.98
AKG,2016-02-18,1.76,1.99,1.76,1.96,217500,1.96
HRT,2016-02-19,4.30,4.30,4.30,4.30,000,4.30
HRT,2016-02-18,4.30,4.30,4.30,4.30,000,4.30
AST,2016-02-19,3.58,3.695,3.535,3.58,16000,3.58
AST,2016-02-18,3.87,3.90,3.57,3.59,44900,3.59
ASM,2016-02-19,1.07,1.11,1.05,1.08,159400,1.08
ASM,2016-02-18,0.99,1.07,0.99,1.05,173600,1.05
BTG,2016-02-19,1.11,1.13,1.08,1.11,5682600,1.11
BTG,2016-02-18,1.02,1.13,0.99,1.12,2797000,1.12
BKJ,2016-02-19,10.31,10.42,10.31,10.42,1900,10.42
BKJ,2016-02-18,10.43,10.43,10.32,10.32,600,10.32
BTN,2016-02-19,4.29,4.34,4.14,4.14,8400,4.14
BTN,2016-02-18,4.32,4.39,4.24,4.38,5200,4.38
BCV,2016-02-19,16.65,16.780001,16.610001,16.75,15600,16.75
BCV,2016-02-18,16.610001,16.77,16.59,16.690001,16900,16.690001
BAA,2016-02-19,0.23,0.24,0.22,0.23,2827900,0.23
BAA,2016-02-18,0.21,0.23,0.20,0.22,1606100,0.22
BHB,2016-02-19,33.220001,33.50,33.060001,33.490002,4900,33.490002
BHB,2016-02-18,33.349998,33.41,33.18,33.18,6400,33.18
BRN,2016-02-19,1.42,1.49,1.42,1.45,1100,1.45
BRN,2016-02-18,1.42,1.42,1.41,1.42,9800,1.42
BGSF,2016-02-19,12.20,12.33,12.20,12.25,3200,12.25
BGSF,2016-02-18,12.22,12.22,12.00,12.07,11200,12.07
BTX,2016-02-19,2.21,2.25,2.15,2.19,327800,2.19
BTX,2016-02-18,2.46,2.46,2.16,2.20,249600,2.20
BPMX,2016-02-19,1.559,1.57,1.50,1.50,12300,1.50
BPMX,2016-02-18,1.55,1.55,1.51,1.53,10300,1.53
BGI,2016-02-19,0.24,0.26,0.22,0.24,10200,0.24
BGI,2016-02-18,0.22,0.23,0.22,0.23,1800,0.23
BZM,2016-02-19,15.01,15.03,15.01,15.03,400,15.03
BZM,2016-02-18,15.12,15.29,15.07,15.07,4100,15.07
BLE,2016-02-19,15.47,15.52,15.40,15.46,45600,15.46
BLE,2016-02-18,15.45,15.48,15.39,15.48,42200,15.48
MHE,2016-02-19,14.27,14.27,14.27,14.27,1200,14.27
MHE,2016-02-18,14.25,14.25,14.25,14.25,000,14.25
BLJ,2016-02-19,15.43,15.59,15.43,15.59,200,15.59
BLJ,2016-02-18,15.49,15.63,15.49,15.62,700,15.62
BFY,2016-02-19,15.57,15.69,15.54,15.68,6000,15.68
BFY,2016-02-18,15.62,15.63,15.45,15.45,4400,15.45
BHV,2016-02-19,19.15,19.50,19.15,19.50,1600,19.50
BHV,2016-02-18,19.059999,19.059999,19.059999,19.059999,000,19.059999
BDR,2016-02-19,0.45,0.45,0.45,0.45,100,0.45
BDR,2016-02-18,0.42,0.45,0.42,0.44,3400,0.44
BRG,2016-02-19,9.86,10.05,9.66,9.77,147000,9.77
BRG,2016-02-18,9.74,9.87,9.60,9.82,66100,9.82
BVX,2016-02-19,1.97,1.98,1.89,1.89,8000,1.89
BVX,2016-02-18,2.00,2.00,1.94,1.98,28800,1.98
CANF,2016-02-19,2.34,2.34,2.20,2.26,44900,2.26
