symbol,date,open,high,low,close,volume,adj_close
FAX,2016-09-12,5.25,5.25,5.13,5.16,559300,5.16
FAX,2016-09-09,5.23,5.25,5.12,5.15,1008000,5.15
AIII,2016-09-12,1.18,1.22,1.18,1.21,900,1.21
AIII,2016-09-09,1.22,1.24,1.18,1.18,4700,1.18
IF,2016-09-12,6.46,6.54,6.29,6.53,19500,6.53
IF,2016-09-09,6.63,6.68,6.49,6.49,20400,6.49
ATNM,2016-09-12,1.75,1.78,1.73,1.76,77700,1.76
ATNM,2016-09-09,1.80,1.84,1.74,1.75,342800,1.75
XXII,2016-09-12,1.05,1.08,1.02,1.05,476400,1.05
XXII,2016-09-09,1.09,1.11,1.06,1.08,555400,1.08
FCO,2016-09-12,8.83,8.90,8.74,8.89,33500,8.89
FCO,2016-09-09,9.08,9.10,8.89,8.91,55600,8.91
AE,2016-09-12,35.299999,37.700001,35.299999,37.700001,1200,37.700001
AE,2016-09-09,37.400002,37.400002,36.00,36.00,3700,36.00
IAF,2016-09-12,5.65,5.65,5.50,5.64,88500,5.64
IAF,2016-09-09,5.76,5.87,5.63,5.67,88100,5.67
ISL,2016-09-12,16.73,16.73,16.610001,16.719999,5500,16.719999
ISL,2016-09-09,16.85,16.889999,16.85,16.860001,600,16.860001
ADK,2016-09-12,2.18,2.24,2.16,2.16,30300,2.16
ADK,2016-09-09,2.29,2.35,2.20,2.20,27200,2.20
WGA,2016-09-12,0.29,0.29,0.27,0.28,44800,0.28
WGA,2016-09-09,0.28,0.29,0.27,0.28,227300,0.28
ACY,2016-09-12,9.07,9.30,9.06,9.06,4800,9.06
ACY,2016-09-09,9.20,9.36,9.20,9.30,500,9.30
DIT,2016-09-12,91.949997,91.949997,91.00,91.230003,500,91.230003
DIT,2016-09-09,90.940002,90.940002,90.940002,90.940002,000,90.940002
AAU,2016-09-12,1.34,1.44,1.33,1.41,244200,1.41
AAU,2016-09-09,1.53,1.55,1.39,1.39,492400,1.39
AIRI,2016-09-12,4.55,4.60,4.55,4.57,2300,4.57
AIRI,2016-09-09,4.75,4.75,4.55,4.55,4600,4.55
APT,2016-09-12,2.98,3.05,2.87,3.01,114100,3.01
APT,2016-09-09,2.94,3.00,2.88,2.98,113400,2.98
AXU,2016-09-12,1.90,2.12,1.80,2.02,849600,2.02
AXU,2016-09-09,2.11,2.11,1.93,1.96,825500,1.96
AAMC,2016-09-12,13.73,14.32,13.69,13.79,13100,13.79
AAMC,2016-09-09,13.41,13.92,13.09,13.50,7000,13.50
AFCO,2016-09-12,7.10,7.45,7.10,7.17,2069900,7.17
AFCO,2016-09-09,6.16,6.19,5.96,6.04,118700,6.04
ALN,2016-09-12,0.66,0.66,0.61,0.65,63900,0.65
ALN,2016-09-09,0.70,0.75,0.64,0.65,114100,0.65
ADGE,2016-09-12,0.31,0.33,0.28,0.33,64600,0.33
ADGE,2016-09-09,0.29,0.31,0.28,0.30,60800,0.30
AMS,2016-09-12,2.61,2.79,2.61,2.75,9300,2.75
AMS,2016-09-09,2.61,2.61,2.56,2.58,2600,2.58
AMPE,2016-09-12,0.88,0.94,0.84,0.90,133200,0.90
AMPE,2016-09-09,0.92,0.92,0.86,0.87,159300,0.87
AKG,2016-09-12,4.04,4.39,4.01,4.36,1513200,4.36
AKG,2016-09-09,4.41,4.43,4.04,4.10,685000,4.10
AINC,2016-09-12,47.490002,47.490002,47.150002,47.490002,1200,47.490002
AINC,2016-09-09,46.93,47.59,46.599998,46.599998,4500,46.599998
AXN,2016-09-12,0.62,0.64,0.60,0.61,22700,0.61
AXN,2016-09-09,0.66,0.66,0.62,0.62,31700,0.62
AST,2016-09-12,4.00,4.01,3.79,3.93,581100,3.93
AST,2016-09-09,3.59,3.98,3.46,3.88,868600,3.88
AWX,2016-09-12,3.03,3.05,3.03,3.04,900,3.04
AWX,2016-09-09,3.04,3.04,2.96,3.02,5200,3.02
ASM,2016-09-12,2.19,2.27,2.07,2.27,350500,2.27
ASM,2016-09-09,2.30,2.32,2.20,2.21,315900,2.21
BTG,2016-09-12,2.63,2.88,2.61,2.86,15743900,2.86
BTG,2016-09-09,2.83,2.84,2.68,2.70,5122400,2.70
BTN,2016-09-12,6.18,6.34,5.94,6.31,47800,6.31
BTN,2016-09-09,6.37,6.40,6.01,6.11,44800,6.11
BHB,2016-09-12,36.369999,36.900002,36.209999,36.900002,10600,36.900002
BHB,2016-09-09,36.50,36.849998,36.119999,36.130001,7700,36.130001
HRT,2016-09-12,4.07,4.15,4.03,4.03,3400,4.03
HRT,2016-09-09,4.17,4.19,4.05,4.19,1000,4.19
BAA,2016-09-12,0.32,0.35,0.32,0.35,348400,0.35
BAA,2016-09-09,0.34,0.35,0.33,0.34,669900,0.34
BCV,2016-09-12,20.50,20.690001,20.50,20.68,10900,20.68
BCV,2016-09-09,21.059999,21.07,20.50,20.58,32300,20.58
BRN,2016-09-12,1.58,1.58,1.50,1.58,2900,1.58
BRN,2016-09-09,1.58,1.58,1.56,1.58,1100,1.58
BTX,2016-09-12,3.33,3.35,3.26,3.32,421100,3.32
BTX,2016-09-09,3.55,3.55,3.33,3.35,505800,3.35
BPMX,2016-09-12,0.80,0.811,0.70,0.725,147500,0.725
BPMX,2016-09-09,0.74,0.74,0.71,0.72,43300,0.72
BGSF,2016-09-12,16.309999,16.540001,16.01,16.18,45000,16.18
BGSF,2016-09-09,16.40,16.57,16.030001,16.559999,36400,16.559999
BGI,2016-09-12,1.61,1.80,1.61,1.74,79100,1.74
BGI,2016-09-09,1.95,1.95,1.79,1.79,66100,1.79
BLJ,2016-09-12,17.219999,17.25,16.799999,17.16,2000,17.16
BLJ,2016-09-09,17.309999,17.549999,17.26,17.27,4600,17.27
BZM,2016-09-12,15.89,16.08,15.84,16.01,1000,16.01
BZM,2016-09-09,15.96,16.09,15.89,15.97,2300,15.97
BFY,2016-09-12,16.969999,17.24,16.780001,17.17,13200,17.17
BFY,2016-09-09,17.139999,17.139999,16.91,17.049999,16600,17.049999
MHE,2016-09-12,15.00,15.09,14.95,14.95,1600,14.95
MHE,2016-09-09,15.10,15.10,15.08,15.08,1800,15.08
BHV,2016-09-12,18.52,19.00,18.52,18.530001,6600,18.530001
BHV,2016-09-09,18.92,19.129999,18.60,18.620001,6900,18.620001
BDR,2016-09-12,0.58,0.61,0.58,0.58,1500,0.58
BDR,2016-09-09,0.62,0.62,0.58,0.59,8900,0.59
BRG,2016-09-12,12.50,13.09,12.31,13.07,168100,13.07
BRG,2016-09-09,13.27,13.30,12.53,12.73,390400,12.73
BTI,2016-09-12,124.389999,126.389999,124.269997,126.089996,285700,126.089996
BTI,2016-09-09,126.449997,126.480003,123.410004,123.43,262400,123.43
BVX,2016-09-12,4.42,4.43,4.09,4.29,134900,4.29
BVX,2016-09-09,4.35,4.49,4.28,4.43,233300,4.43
CANF,2016-09-12,2.30,2.45,2.30,2.38,40600,2.38
CANF,2016-09-09,2.32,2.39,2.30,2.35,46000,2.35
ROX,2016-09-12,0.90,0.91,0.89,0.90,307200,0.90
ROX,2016-09-09,0.90,0.91,0.88,0.91,253200,0.91
CEF,2016-09-12,13.68,13.84,13.66,13.82,552000,13.82
CEF,2016-09-09,14.10,14.12,13.77,13.80,746400,13.80
CVM,2016-09-12,0.40,0.40,0.38,0.39,335700,0.39
CVM,2016-09-09,0.41,0.41,0.38,0.40,778000,0.40
CAW,2016-09-12,3.11,3.11,3.07,3.08,4100,3.08
CAW,2016-09-09,3.14,3.14,3.10,3.10,1000,3.10
LEU,2016-09-12,3.45,3.60,3.41,3.46,15600,3.46
LEU,2016-09-09,3.45,3.50,3.38,3.43,23100,3.43
CQH,2016-09-12,20.74,21.24,20.610001,20.90,134000,20.90
CQH,2016-09-09,21.219999,21.309999,20.83,20.91,543200,20.91
CQP,2016-09-12,26.799999,27.27,26.450001,26.73,341700,26.73
CQP,2016-09-09,26.75,27.200001,26.42,26.860001,1130600,26.860001
CET,2016-09-12,20.690001,20.85,20.610001,20.790001,39800,20.790001
CET,2016-09-09,20.799999,20.82,20.700001,20.700001,20800,20.700001
CCF,2016-09-12,64.470001,66.040001,63.849998,64.739998,62800,64.739998
CCF,2016-09-09,65.00,65.339996,64.339996,64.339996,36500,64.339996
CVR,2016-09-12,26.870001,27.459999,26.870001,27.200001,800,27.200001
CVR,2016-09-09,27.01,27.65,26.82,27.389999,1000,27.389999
CPHI,2016-09-12,0.23,0.25,0.22,0.24,17000,0.24
CPHI,2016-09-09,0.22,0.24,0.22,0.24,14300,0.24
LNG,2016-09-12,44.18,45.82,43.200001,45.009998,2911400,45.009998
LNG,2016-09-09,45.049999,46.00,44.830002,45.00,2259300,45.00
GLV,2016-09-12,12.05,12.20,12.05,12.14,50000,12.14
GLV,2016-09-09,12.39,12.39,12.05,12.11,25500,12.11
GLQ,2016-09-12,11.47,11.60,11.45,11.57,40000,11.57
GLQ,2016-09-09,11.66,11.68,11.52,11.52,79100,11.52
GLO,2016-09-12,9.78,9.84,9.73,9.83,109800,9.83
GLO,2016-09-09,9.90,9.91,9.76,9.78,163000,9.78
CKX,2016-09-12,10.30,10.30,10.30,10.30,400,10.30
CKX,2016-09-09,10.35,10.40,10.30,10.30,2900,10.30
CIX,2016-09-12,12.16,12.23,12.08,12.23,2900,12.23
