symbol,date,open,high,low,close,volume,adj_close
CH,2016-09-06,6.38,6.44,6.37,6.44,4600,6.44
CH,2016-09-02,6.31,6.40,6.31,6.40,11300,6.40
FAX,2016-09-06,5.26,5.28,5.23,5.23,578800,5.23
FAX,2016-09-02,5.27,5.29,5.22,5.22,472600,5.22
FCO,2016-09-06,9.08,9.09,9.04,9.08,17200,9.08
FCO,2016-09-02,9.04,9.09,9.04,9.06,38200,9.06
IAF,2016-09-06,5.84,5.88,5.83,5.86,53000,5.86
IAF,2016-09-02,5.87,5.87,5.75,5.83,42700,5.83
XXII,2016-09-06,1.07,1.12,1.05,1.10,1053600,1.10
XXII,2016-09-02,1.04,1.07,1.01,1.05,272900,1.05
ISL,2016-09-06,17.34,17.34,16.99,16.99,2800,16.99
ISL,2016-09-02,16.98,17.00,16.82,16.860001,2100,16.860001
ACU,2016-09-06,21.129999,21.469999,21.00,21.00,3100,21.00
ACU,2016-09-02,20.690001,21.59,20.690001,20.84,10100,20.84
IF,2016-09-06,6.87,6.91,6.81,6.91,13600,6.91
IF,2016-09-02,6.76,6.83,6.76,6.83,16400,6.83
AIII,2016-09-06,1.33,1.40,1.26,1.34,53400,1.34
AIII,2016-09-02,1.35,1.38,1.28,1.33,6300,1.33
ATNM,2016-09-06,1.74,1.77,1.70,1.73,177000,1.73
ATNM,2016-09-02,1.80,1.80,1.70,1.70,193100,1.70
ADK,2016-09-06,2.36,2.42,2.19,2.29,169700,2.29
ADK,2016-09-02,2.39,2.42,2.33,2.34,22200,2.34
ACY,2016-09-06,9.41,9.43,9.29,9.39,6900,9.39
ACY,2016-09-02,9.38,9.38,9.35,9.38,800,9.38
AXU,2016-09-06,2.02,2.19,1.99,2.14,1457800,2.14
AXU,2016-09-02,1.90,2.05,1.84,1.96,861000,1.96
AIRI,2016-09-06,4.75,4.98,4.75,4.76,60400,4.76
AIRI,2016-09-02,4.64,4.80,4.61,4.80,11400,4.80
WGA,2016-09-06,0.29,0.30,0.28,0.29,56700,0.29
WGA,2016-09-02,0.29,0.30,0.28,0.28,73500,0.28
AAU,2016-09-06,1.50,1.68,1.50,1.68,659500,1.68
AAU,2016-09-02,1.40,1.47,1.37,1.47,443600,1.47
AE,2016-09-06,37.169998,37.830002,36.799999,37.82,3500,37.82
AE,2016-09-02,36.50,37.07,36.50,37.07,1500,37.07
AAMC,2016-09-06,13.74,14.00,13.04,13.16,8800,13.16
AAMC,2016-09-02,14.45,14.46,13.47,13.47,15000,13.47
APT,2016-09-06,2.94,3.04,2.94,3.01,63500,3.01
APT,2016-09-02,3.01,3.04,2.98,3.00,33800,3.00
ADGE,2016-09-06,0.25,0.33,0.24,0.27,562700,0.27
ADGE,2016-09-02,0.25,0.25,0.24,0.24,11700,0.24
AFCO,2016-09-06,6.05,6.24,6.05,6.14,88500,6.14
AFCO,2016-09-02,6.08,6.13,6.00,6.00,93400,6.00
AMS,2016-09-06,2.67,2.68,2.56,2.58,14500,2.58
AMS,2016-09-02,2.75,2.78,2.67,2.67,4200,2.67
ALN,2016-09-06,0.62,0.65,0.62,0.62,120500,0.62
ALN,2016-09-02,0.65,0.67,0.63,0.65,42600,0.65
AMPE,2016-09-06,0.84,0.88,0.84,0.86,180700,0.86
AMPE,2016-09-02,0.87,0.87,0.83,0.85,91200,0.85
HRT,2016-09-06,4.40,4.57,4.21,4.43,4200,4.43
HRT,2016-09-02,4.68,4.68,4.26,4.43,1500,4.43
AXN,2016-09-06,0.65,0.65,0.62,0.63,26900,0.63
AXN,2016-09-02,0.62,0.64,0.62,0.64,33300,0.64
AKG,2016-09-06,4.58,4.65,4.54,4.61,646600,4.61
AKG,2016-09-02,4.27,4.55,4.16,4.54,1012800,4.54
AWX,2016-09-06,3.10,3.20,2.98,3.16,4700,3.16
AWX,2016-09-02,2.75,3.02,2.75,2.96,10700,2.96
AINC,2016-09-06,46.32,46.349998,46.099998,46.099998,1500,46.099998
AINC,2016-09-02,45.779999,47.220001,45.549999,45.84,2400,45.84
ASM,2016-09-06,2.36,2.50,2.36,2.47,752700,2.47
ASM,2016-09-02,2.19,2.28,2.15,2.28,504900,2.28
BTG,2016-09-06,2.92,2.97,2.87,2.97,5550500,2.97
BTG,2016-09-02,2.78,2.83,2.71,2.81,7789100,2.81
BTN,2016-09-06,6.39,6.40,6.32,6.35,16900,6.35
BTN,2016-09-02,6.43,6.43,6.32,6.34,14000,6.34
BKJ,2016-09-06,11.36,11.36,11.19,11.20,4400,11.20
BKJ,2016-09-02,11.20,11.25,11.20,11.25,2100,11.25
AST,2016-09-06,3.00,3.05,2.85,2.95,96800,2.95
